id,title,url,inclusion,exclusion,email,email_source,contact_name,eligibility_summary
NCT05279755,A Study to Evaluate the Safety and Pharmacokinetics of Single and Multiple Doses of Prosetin in Healthy Volunteers and Participants With ALS,https://clinicaltrials.gov/study/NCT05279755,"PRO-101, Parts A and B, were completed in healthy volunteers.

PRO-101, Parts C and D are ongoing in participants with ALS. Key eligibility criteria are summarized below:

Key Inclusion Criteria - Part C

* Adults ≥18 years of age
* Diagnosis of ALS based on the Gold Coast diagnostic criteria
* Slow Vital Capacity (SVC) \>50% predicted
* If being concomitantly treated with riluzole and/or locally approved standard of care treatments, the participant must be on a stable dose for at least 30 days prior to screening and throughout the study
* In the opinion of the Investigator, participant is able to swallow liquid in order to ingest the study medication.

Key","Exclusion Criteria - Part C

* Active dementia, neurologic diseases other than ALS, or psychiatric illness that in the opinion of the investigator would affect participation in the current study.
* Significant history or clinical manifestation of comorbid disease in any organ system that currently requires active treatment or is likely to require treatment during the study.
* Any episodes of vertigo in the previous 12 months prior to screening.
* Any medical history of seizures, or any clinically significant EEG finding at Screening or at Day -1.
* A diagnosis of cancer or evidence of continued disease within five years before screening. Protocol-specified exceptions may be considered with approval from the Sponsor's Medical Monitor.
* Participation in any other investigational study drug trial in which receipt of an investigational study drug occurred within 30 days prior to the first dose of study medication.
* Prior exposure to any stem cell or gene therapies (investigational or off-label) for the treatment of ALS.

Key Inclusion Criteria- Part D

Participants who meet all of the following criteria may be included in Part D of the study:

* Participants must have completed 14 days of blinded treatment in Part C.
* Participants taking approved ALS standard-of-care medications must remain on stable doses through Day 28 of open-label treatment.
* In the judgment of the Investigator, the participant's participation in the open-label portion of the study is medically appropriate

Key Exclusion Criteria- Part D

* Treatment with any other investigational drug or device throughout the duration of the study is excluded, with the exception of any COVID-19 vaccine or treatment with an emergency use authorization.

NOTE: Other protocol-defined Inclusion/Exclusion Criteria may apply. Please contact trials@projenx.com with any questions about eligibility criteria.",trials@projenx.com,centralContacts,ProJenX Clinical Trials,"This clinical trial aims to recruit adult participants diagnosed with amyotrophic lateral sclerosis (ALS) and seeking alternative treatments for the disease's symptoms, including but not limited to motor neuron degeneration, respiratory failure, and autonomic dysfunction. These individuals are excluded from the study if they have active demense, neuronal diseases other than ALS, or comorbidity that requires active treatment, such as severe vertigo within the past 12 months of screening. Participants in Part D who meet all eligibility criteria may be included but those taking investigational medications must remain on stable doses and participate in open-label treatment throughout the duration of the study. The protocol-defined excusions are any COVID-19 vaccine or emergency use authorization, and other protocol-defined inclusion/exclusion criteria may also apply."
NCT03567213,Investigation on the Cortical Communication (CortiCom) System,https://clinicaltrials.gov/study/NCT03567213,"Inclusion Criteria:

* Clinical diagnosis of tetraplegia (quadriplegia), brainstem stroke , amyotrophic lateral sclerosis (ALS) or Locked-in Syndrome (LIS)
* Tetraplegia diagnosis, ALS diagnosis, stroke, or LIS etiology onset occurred at least one year prior to enrollment
* Complete or incomplete tetraplegia (quadriplegia), tetraparesis (quadriparesis), or severe ataxia. In addition, these motor impairments may be combined with severe motor-related speech impairment (dysarthria or anarthria), as in LIS.
* 22-70 years
* Meeting surgical safety criteria, including surgical clearance by the participant's primary healthcare provider, study physicians, and any necessary consultants
* Ability to communicate reliably, such as through eye movement
* Willingness and ability to provide informed consent
* Screened by rehabilitation psychologist with a result showing that the participant has a stable psychosocial support system with caregiver capable of monitoring participant throughout the study
* Ability and willingness to travel up to 100 miles to study location up to three days per week for the duration of the study
* Ability to understand and comply with study session instructions
* Participant consents to the study and still wishes to participate at the time of the study","Exclusion Criteria:

* Performance on formal neuropsychological testing that indicates significant psychiatric conditions or cognitive impairments that would interfere with obtaining informed consent or fully participating in study activities.
* Suicide attempt or persistent suicidal ideation within the past 12 months.
* Implanted devices that are incompatible with MRI, which may include pacemakers, cardiac defibrillators, spinal cord or vagal nerve stimulators, deep brain stimulators, and cochlear implants.
* History of substance abuse, narcotic dependence, or alcohol dependence in past 24 months
* Medical conditions contraindicating surgery of a chronically implanted device (e.g. osteomyelitis, diabetes, hepatitis, any autoimmune disease/disorder, epilepsy, skin disorders causing excessive skin sloughing or poor wound healing, blood or cardiac disorder requiring chronic anti-coagulation)
* Other chronic, unstable medical conditions that could interfere with subject participation.
* Presence of pre-surgical findings in anatomical, functional, and/or vascular neuroimaging that makes achieving implant locations within desired risk levels too challenging (to be decided by neurological and neurosurgical team)
* Prior cranioplasty
* Inability to undergo MRI or anticipated need for an MRI during the study period
* Participants with active infections or unexplained fever
* Participants with other morbid conditions making the implantation of the recording elements unsafe; not limited to: significant pulmonary, cardiovascular, metabolic, or renal impairments making the surgical procedure unsafe
* Pregnancy (confirmation through blood test)
* Nursing an infant, planning to become pregnant, or not using adequate birth control
* Corrected vision poorer than 20/100
* HIV or AIDS infection
* Existing scalp lesions or skin breakdown
* Chronic oral or intravenous use of steroids or immunosuppressive therapy
* Active cancer within the past year or requires chemotherapy
* Uncontrolled autonomic dysreflexia within the past 3 months
* Hydrocephalus with or without an implanted ventricular shunt
* Participants in whom it is medically contraindicated to stop anti-coagulant medications during surgery",ncrone@jhmi.edu,centralContacts,"Nathan E Crone, MD","This trial is looking for participants who have suffered from traumatic brain injury (TBI), quadriplegia or amyotrophic lateral sclerosis (ALS) in the last year prior to enrollment, with a diagnosis of either tetraplegia (quadriplegia), tetraparesis (quadriparesis), severe ataxia, and/or severe motor-related speech impairment or dyssymmetry. Participants must be willing and able to provide informed consent and meet surgical safety criteria. The study will involve screening for psychosocial support systems with caregivers capable of monitoring participants throughout the study. Exclusion criteria include: suicide attempt/suicidal ideation, medical conditions contraindicating surgery, chronic substance abuse or dependence, medical conditions that would interfere with subject participation, other chronic, unsatable medical conditions, and inability to undergo MRI or anticipated need for an MRI during the study period. Participants must not have active infectious or pregnant status, correct vision poorer than 20/100, have a history of scalp lesions or skin breakdown, have chronic osteomyelitis, intravenous immunosuppressive therapy, autonomic dyskinesia within the past year, hydrocepallus with or without an implanted ventricular shunt, and have excluded medical conditions such as HIV infection or AIDS. Participants must also be willing to undergo MRI or anticipated need for an MRI during the study period."
NCT07312240,LONgitudinal and Integrated Evaluation of Biomarkers in reLation to phenotYpe in ALS,https://clinicaltrials.gov/study/NCT07312240,"Inclusion Criteria ALS patients:

* diagnosis of Amyotrophic Lateral Sclerosis (ALS);
* age ≥18 y;
* feasibility of lumbar puncture (LP);
* informed consent.","Exclusion Criteria ALS patients:

* severe medical comorbidities;
* recent traumatic, inflammatory, vascular, or neoplastic Central Nervous System disease; contraindications to LP.

Inclusion Criteria Controls:

* age ≥18 y;
* individuals undergoing LP for neurological symptoms;
* no evidence of nervous system pathology;
* informed consent.",f.verde@auxologico.it,centralContacts,"Federico Verde, MD","This clinical trial aims to enroll and include patients with Amyotropic Lateral Sclerosis (ALS) and exclude patients with severe medical conditions or recent traumatic, inflammatory, vascular, or neoplastic Central Neuromuscular System diseases. Inclusion criteria are ALS patients who are feasible for lumbar puncture (LP), informed consent, and have no evidence of nervous system pathology. Exclusion criteria include severe medical conditions, recent traumatic, inflammatory, vascular, or neoplastic Central Neuromuscular System diseases, and contraindications to LP. This trial is looking for patients aged ≥18 years with ALS, not yet receiving any treatments for neuromuscular disease, seeking to improve motor skills through LP therapy."
NCT04721717,AIM's Writing for Healing: A Workshop for Individuals Living With Paralysis,https://clinicaltrials.gov/study/NCT04721717,"Inclusion Criteria:

1. Age 18 or older with paralysis living in the community
2. limb paralysis resulting from a traumatic event/accident or neurological disease (e.g., spinal cord injury, head injury, stroke, multiple sclerosis, Transverse myelitis, poliomyelitis, peripheral neuropathy, Parkinson's disease, ALS, botulism, and Guillain-Barré syndrome etc) happened after childhood
3. a non-traumatic spinal cord injury may be caused by arthritis, cancer, inflammation, infections or disk degeneration of the spine
4. caregivers of people with amyotrophic lateral sclerosis
5. able to communicate verbally or through writing","Exclusion Criteria:

1. known maladaptive behavioral patterns, exhibition of overt psychotic symptoms (e.g., presence of hallucinations, delusions, or thought disorders)
2. congenital (e.g., spinal bifida, cerebral palsy)",yuen@uab.edu,locations.contacts,"Hon Yuen, PhD","The NCCT04721717 clinical trial is looking for participants who are aged 18 or older with paralectropathy resulting from a traumatic event/acident or neurological disease (e.g., spinal cord injury, head injury, stroke, multiple sclerosis, Transverse myelinitis, poliomyelitis, peripheral neuropathy, Parkinson's disease, Alzheimer's disease, botulism, Guillain-Barré syndrome etc.). Participants who have not experienced a traumatic spinal cord injury after childhood are included. However, participants who exhibit maladaptive behavioral patterns or have overt psychotic symptoms (e.g., hallucination, delusion) are excluded. Those with known maladaptive behavioral patterns or exhibition of overt psychotic symptoms are also excluded."
NCT05204017,"Comprehensive Analysis Platform To Understand, Remedy and Eliminate ALS",https://clinicaltrials.gov/study/NCT05204017,"\[PATIENTS\]

Inclusion Criteria:

1. Has ALS, classified as definite, probable, laboratory-supported probable, or possible ALS according to the revised El Escorial criteria or a related neurodegenerative disorder including ALS-FTD, PLS, PMA or asymptomatic individuals with a known ALS mutation (as previously confirmed during regular clinical care)
2. Be of the age of majority in their province of residence/treatment
3. Have the cognitive capacity to provide informed consent
4. Have proficiency in English or French in order to understand study instructions and respond to questionnaires","Exclusion Criteria:

N/A

\[HEALTHY CONTROLS\]

Inclusion Criteria:

1. Be between the ages of 40-80 unless age matched to a patient (+/-3 years) who is already enrolled
2. Be the age of majority in their province of residence/treatment
3. Have the cognitive capacity to provide informed consent
4. Have proficiency in English of French to understand study instructions and respond to questionnaires

Exclusion Criteria:

1. A history of a neurological disease, including Central Nervous System disease (e.g., stroke, head injury, epilepsy) or Peripheral Nervous System disease (neuropathy, myopathy)
2. A history of psychiatric disease (e.g. depression, bipolar disease) that is clinically diagnosed and/or with the current use of psychiatric medications (e.g. antidepressants) for an indication of a psychiatric disease.
3. Subjects ineligible for an MRI due to a pacemaker or other contraindication according to local MRI policies of the study centre.
4. Significant claustrophobia that would prohibit an MRI (subjects will be required to lie in an MRI scanner for approximately one hour).",info@captureals.ca,centralContacts,"Claire Magnussen, PhD","This clinical trial is looking for healthy controls with the cognitive capacity to provide informed consent, proficiency in English or Frecnh for the purpose of understanding study instructions and responding to questionnaires, excluding patients with a neurological disease (e.g., stroke, head injury, epilepsy), psychiatric diseases (e.g. Depression, bipolar disease) that are clinically diagnosed and/or with the use of psychiatric medications (e.g. Anti-depressants), subjects ineligible for an MRI due to a paceaker or other contraindication according to local MRI policies, and individuals with claustrophobiia that would prohibit an MRI scan."
NCT03127267,Efficacy and Safety of Masitinib Versus Placebo in the Treatment of ALS Patients,https://clinicaltrials.gov/study/NCT03127267,"Main inclusion criteria include:

* Patients diagnosed with laboratory supported probable, clinically probable or definite ALS according to the World Federation of Neurology Revised El Escorial criteria
* Patient with a familial or sporadic ALS
* ALS disease duration from diagnosis no longer than 24 months at the screening visit
* Patient treated with a stable dose of riluzole (100 mg/day) for at least 12 weeks days prior to the baseline visit
* Patient with an ALSFRS-R score progression between onset of the disease and screening of \> 0.3 per month, confirmed with an ALSFRS-R score progression of ≥ 1 point during a 12-week run-in period between screening and randomization.
* Patient with a score, at screening, of at least 26 overall, including a score of at least 3 on item #3 and at least 2 on each of the 12 ALSFRS-R individual component items and with a score, at randomization, of at least 2 on each of the 12 ALSFRS-R individual component items

Main","exclusion criteria include:

* Patient with dementia or significant neurological, psychiatric, systemic or organic disease, uncontrolled or that may interfere with the conduct of the trial or its results
* Patient with a FVC \< 60% predicted normal value for gender, height, and age at screening and baseline
* Pregnant, or nursing female patient",clinical@ab-science.com,centralContacts,Clinical Study Coordinator,"This clinical trial aims to enroll patients with the diagnosis of laboratory supported probable, clinically probable or definite ALS according to the World Federation of Neurology Revised El Escorial criteria. Patients with ALS disease duration from diagnosis no longer than 24 months at screening and treated with stable doses of riLuzole (100 mg/day) for at least 12 weeks before the baseline visit are eligible. The trial excludes patients with dementi or significant neurological, psychiatric, systemic, or organic disease uncontrolled or that may interfere with the conduct of the trial or its results. Pregnant women and nursing females are also excluded."
NCT05923905,Clinical Study to Evaluate the Efficacy and Safety of FB1006 in the Treatment of ALS Patients,https://clinicaltrials.gov/study/NCT05923905,"Inclusion Criteria:

1. World Federation of Neurology modified El Ecorial criteria for diagnosis of patients with laboratory support probable, clinically probable, or definite sporadic and familial amyotrophic lateral sclerosis (ALS)
2. Age 18 to 80 years old
3. ALS duration no longer than 18 months(from day of onset)
4. Patient 's ALSFRS-R total scored ≥27，Each single item is scored at least 2（dyspnoea, orthopnea and respiratory insufficiency ≥3）
5. Forced vital capacity (FVC%) no less than 70% of predicted normal for gender, height and age
6. According to brain function AI analysis in accordance with depressive EEG characteristics
7. Women and men of childbearing potential should use medically acceptable contraception
8. Voluntarily participate, and sign an informed consent form","Exclusion Criteria:

1. Patients with dementia or severe neurological, psychiatric or systemic disease that is poorly controlled or may interfere with the conduct of the trial or the results of the trial
2. Pregnant women and lactating women
3. Suicide attempt or attempted suicide
4. Combined with other neurological diseases similar to ALS symptoms, or affecting the evaluation of drug efficacy, such as cervical spondylotic myelopathy, lumbar spondylosis, dementia, etc.
5. Patients with history of spinal surgery after ALS onset
6. ALT or AST \> 2 times ULN，creatinine clearance \< 60 mL/min/1.73m2 (MDRD)
7. Patients who are allergic to the investigational product
8. Having participated in other clinical studies within 3 months before randomization
9. Patients that the investigator considers unsuitable for participation in the study",scdoctor@qq.com,centralContacts,Sun Can,"This clinical trial, NC05923905, is primarily focused on evaluating the efficacy of a novel drug candidate in treating patients with ALS (Laboratory Support Probable, Clinically Probable, or Definite Spreadophthalmic and Familial Amyotrophic Lateral Sclerosis). Participants must be adults aged between 18-80 years old with ALS that has been diagnosed for at least one month. Those who have previously participated in other clinical studies, including others related to this disease, are not eligible for participation in this trial."
NCT07193953,Intravenous Immunoglobulin (IVIG) and Blood-Brain Barrier Disruption in Amyotrophic Lateral Sclerosis (ALS),https://clinicaltrials.gov/study/NCT07193953,"Inclusion Criteria:

1. Diagnosed with ALS as per the Gold Coast Criteria;
2. Aged 18 years or older;
3. Capable of providing informed consent and complying with study procedures;
4. If taking Riluzole, on a stable dose for at least 4 weeks prior to Baseline;
5. If taking Edaravone, on a stable dose of one completed cycle prior to Baseline;
6. Respiratory Function Criterion:

   * Able to lie supine without BiPAP or breathing discomfort; OR
   * Forced vital capacity or slow vital capacity ≥50% of the predicted value for sex, height and age, if available
7. Able to communicate sensations during the Dome FUS procedure.
8. Qualified fit for the anesthesia by an anesthesiologist, ASA I-III.","Exclusion Criteria:

1. MRI findings:

   1. Active infection/inflammation
   2. Acute or chronic hemorrhages, specifically \> 4 lobar microbleeds, and no siderosis or macrohemorrhages
   3. Tumor/space occupying lesion causing significant mass effect
   4. Meningeal enhancement
   5. Intracranial hypotension
2. More than 30% of the skull area traversed by the sonication pathway is covered by scars, scalp disorders (e.g., eczema), or atrophy of the scalp
3. Clips or other metallic implanted objects in the skull or the brain, except shunts
4. Significant cardiac disease or unstable hemodynamic status including:

   1. Documented myocardial infarction within six months of screening
   2. Unstable angina on medication
   3. Unstable or worsening congestive heart failure
   4. Left ventricular ejection fraction below the lower limit of normal
   5. History of a hemodynamically unstable cardiac arrhythmia
   6. Cardiac pacemaker
   7. Severe hypertension (diastolic BP \> 100 on medication)
   8. Patient has right-to-left, bidirectional, or transient right-to-left cardiac shunts
   9. QT prolongation observed on screening ECG (QTc \> 450 for men and \> 470 for women)
5. Uncontrolled hypertension (systolic \> 150 and diastolic BP \> 100 on medication)
6. Patients should not take medications known to increase risk of hemorrhage (e.g., aspirin or class I and III anticoagulants) for at least 7 days prior to treatment or lumbar puncture; patients should not take Avastin for 30 days prior to treatment
7. History of a bleeding disorder, coagulopathy or a history of spontaneous hemorrhage or use of anticoagulants, specifically recent thrombosis or stroke in past 3 months; abnormal coagulation profile (PLT \< 100,00/μl), PT (\> 14 sec) or PTT (\> 36 sec), and INR \> 1.3
8. No more than 1 non-strategic lacune \&lt;1.5 cm
9. Known cerebral or systemic vasculopathy
10. Significant depression and at potential risk of suicide
11. Known sensitivity/allergy to gadolinium (an alternative product may be used) and DEFINITY®.
12. Any contraindications to MRI scanning, including:

    1. Large participants not fitting comfortably into the scanner
    2. Difficulty lying supine and still for up to 3 hours in the MRI unit or claustrophobia
13. Any contraindication to lumbar puncture for collection of cerebral spinal fluid, including:

    a. Intracranial hypotension
14. Untreated, uncontrolled sleep apnea
15. Impaired renal function with estimated glomerular filtration rate \< 30 mL/min/1.73m2 or on dialysis.
16. IVIg use in the previous 6 months.
17. Live viral vaccination within the 30 days before study entry
18. Currently, or in the last 3 months participated in a clinical trial delivering an investigational product or non-approved use of a drug or device or in any other type of medical research.
19. Respiratory: chronic pulmonary disorders e.g. severe emphysema, pulmonary vasculitis, or other causes of reduced pulmonary vascular cross-sectional area, patients with a history of drug allergies, uncontrolled asthma or hay fever, and multiple allergies where the benefit/risk of administering DEFINITY® is considered unfavorable by the study physicians in relation to the product monograph for DEFINITY®.
20. Motor cortex atrophy deemed severe enough to limit targeting
21. Previous major allergic or anaphylactic reaction to IVIg
22. Known IgA deficiency with anti-IgA.
23. Known frontotemporal dementia;
24. Definitely or possibly pregnant (if applicable);
25. Known auto-immune condition with or without neurological manifestations (e.g., multiple sclerosis (MS), systemic lupus erythematous (SLE), Rheumatoid arthritis).
26. Current, planned or previous use of oral, intramuscular or intravenous steroid drugs (such as prednisone, prednisolone, dexamethasone, triamcinolone, methylprednisolone, oxandrolone, and others), immunosuppressant drugs (azathioprine, mycophenolate, tacrolimus, sirolimus, cyclophosphamide, and others) or NSAIDs (ibuprofen, naproxen, celecoxib, and others) in the past 30 days;
27. Other unspecified reasons that, in the opinion of the Investigator or the Sponsor, make the participant unsuitable for enrollment",alsresearch@sunnybrook.ca,centralContacts,"Nir Lipsman, MD, PhD, FRCPC","This clinical trial (NCT07193953) is recruiting participants with amyotrophic lateral sclerosis (ALS) as per the Gold Coast Criteria, including those aged between 18 and 60 years. The study aims to test the efficacy of DEFINIITY® (gene transfer therapy for ALS using human embryonic stem cells) in a Phase III clinical trial with no inclusion or exclusion criteria. The key reasons for exclusion are diagnostic, medical history, laboratory data, and contraindications to MRIs scanning, lumbar punctures (LPU), and the use of IgA deficiency. Participants with pregnancy, known auto-immune conditions or neuromuscular disorders are also not eligible."
NCT07202494,"Integrating Metabolism, Connectivity, and Mesoscale Imaging at Ultra-high Field to Decipher Mechanisms of Resilience and Neurodegeneration in Neurological Diseases and Healthy Aging",https://clinicaltrials.gov/study/NCT07202494,"Inclusion Criteria:

* Age:Female or male, aged 18 years or older.
* Health Status: No uncontrolled general diseases, such as cancer, autoimmune diseases, liver failure, severe or untreated high blood pressure, or severe rhythm disorders. No chronic psychiatric illnesses, including severe dementia.
* MRI Compatibility: No contraindications for MRI exams (e.g., claustrophobia, metal foreign bodies, pacemakers, severe kidney failure).
* Social Security Coverage: Participants must have social security coverage.
* Informed Consent: The participant must have read, understood, and signed the informed consent after being adequately informed about the study.
* Specific Disease Criteria (For Disease Groups): Specific inclusion criteria apply to each pathology, such as MS (based on McDonald criteria), NMOSD (Wingerchuk 2015), Alzheimer's (meeting NINCDS-ADRDA criteria), etc.","Exclusion Criteria:

* Pregnancy: Pregnant women are excluded from the study.
* Inability to Provide Informed Consent:
* Any participant who refuses to sign the informed consent or is unable to do so due to mental or physical conditions.
* Refusal of MRI: Individuals who refuse to undergo brain MRI.
* Contraindications for MRI:Participants with contraindications for MRI exams, such as claustrophobia, metal foreign bodies, pacemakers, or severe kidney failure.
* Medical Conditions: Known allergy to Dotarem (contrast agent) for neuroinflammatory patients. Individuals with severe renal insufficiency or other conditions that prevent MRI scanning.

Cognitive or Psychiatric Issues:

Chronic psychiatric conditions, including severe dementia or cognitive dysfunction that could hinder participation.

Legal or Institutional Restrictions:

Adults under legal protection (e.g., under guardianship or curatorship). Individuals deprived of their liberty.

Other Medical Conditions:

Individuals with neurological diseases such as ischemic accidents, brain trauma, or encephalitis.

Patients on treatments that would interfere with the study, as outlined for each disease.

Allergy to Contrast Agent:

Allergy to Dotarem for neuroinflammatory patients (MS, NMOSD, etc.).

Inability to Adhere to Protocol:

Participants who are unable or unwilling to comply with the study protocol.",jan-patrick.stellmann@ap-hm.fr,centralContacts,Jan-Patrick STELLMANN,"This clinical trial is recruiting healthy adults aged 18 years or older with no known uncontrolled general disease, chronic psychiatric illnesses (including severe demetiary conditions), legal or institutional restrictions, and specific medical conditions for each of the following diseases: MS, NMOSD (Wingerchuk 2015), Alzhäuser's (meeeting NINCDS-ADRDA criteria), etc. Participants must have an MRI before participation. Contraindications include contraindictions for MRIs due to metal foreign bodies or severe kidney failure, and cognitive or psychiatric issues as listed above. Legal or institutional restrictions will be strictly enforced. Individuals with neuronal diseases such as ischemic accident, brain trauma, or encaphalitis are excluded. Allergies to docarem for neuromuscular diseases (MS, NMOSD, etc.) and inability to comply with the study protocol are also not allowed."
NCT06566651,Emotion Processing Among Patients With ALS,https://clinicaltrials.gov/study/NCT06566651,"Inclusion Criteria:

* ALS patients, ambulant and hospitalized

  * Able to give informed consent
  * Diagnosed with ALS or probable ALS according to the existing revision of the El Escorial Criteria 21,22.
* Patients with a peripheral neuromuscular disease, ambulant and hospitalized

  * Able to give informed consent
  * Diagnosed with a peripheral neuromuscular disease, that does not affect CNS, including but not limited to Myasthenia Gravis and polyneuropathy
* Healthy controls

  * Able to give informed consent
  * Age and gender matched to ALS patients","Exclusion Criteria:

* All Participants

  * Other severe medical, neurological, or psychiatric disorders
  * Visual impairment to an extent that interferes with the ability to perform of the test
  * Severe motor or cognitive deficits, to the extent that the test-task cannot be performed
  * Alcohol or drug abuse to an extent the interferes with task performance
* Patients with a peripheral neuromuscular disease

  ● Familial predisposition to ALS
* Healthy controls

  * Familial predisposition to ALS (first degree relatives)
  * Medical treatment that affects the central nervous system (e.g., antidepressants)",minielse@rm.dk,centralContacts,"Mia B Heintzelmann, Cand.med","The study aims to assess the efficacy and safety of clinical intervention therapy in patients with amyotrophic lateral sclerosis (ALS) or probable ALS, which includes diagnosed cases of amyotrophic lateral sclerosis (ALS or ""AL"" for short) or possibly ALS according to the El Escorial Criteria 21,22. Patients with a peripheral neuromuscular disease, ambulatory and hospitalized, are included while healthy controls and patients with a peripheral neuromuscular disease but without other severe medical, neurological, or psychiatric disorders, visual impairment, motor or cognitive deficits, alcohol abuse, or family predispersion to ALS (first degree relatives) are excluded."
NCT03865420,Amyotrophic Lateral Sclerosis (ALS) Families Project,https://clinicaltrials.gov/study/NCT03865420,"Inclusion Criteria:

* Men or women of any race or ethnicity aged 18 or older
* No symptoms of ALS or fronto-temporal dementia at enrollment
* Scenario 1: has already had genetic testing that identified an ALS-spectrum gene mutation.
* Scenario 2: has a first degree relative who was/is an obligate carrier of a familial ALS-spectrum gene mutation.
* Scenario 3: has a first degree relative who has/had an ALS-spectrum diagnosis who had a confirmed ALS-spectrum gene mutation or comes from a family with a high burden of ALS-spectrum diagnoses and a known ALS-spectrum gene mutation.
* Scenario 4: is deemed to be at high risk for carrying an ALS-spectrum gene mutation as judged by a review of the family structure and genetic information by the study team.
* Willing to undergo genetic analysis, with option of whether or not to learn results
* Willing to travel to Columbia University Irving Medical Center (CUIMC) every 6-24 months for study procedures
* Capable of providing informed consent and following study procedures, or has a legally authorized representative who is able to consent for the subject.","Exclusion Criteria for participation in biosample portion of the study:

* Known HIV
* Known hepatitis B
* Known hepatitis C",ALSFamiliesProject@cumc.columbia.edu,centralContacts,"Elizabeth Harrington, MS, CGC","The clinical trial NC03865420 aims to determine the efficacy of gene therapy in treating amyotrophic lateral sclerosis (ALS) or frontotemporal dementia (FTD), which are neurodegenerative diseases that affect the nervous system. Those eligible for participation include men and women aged 18 or older who have no symptoms of ALS or FTD, have had a genetic test indicating an ALSA-spectrum gene mutation, have a first-degree relative with a known family history of ALS-spectrum disease (such as obligate carriers or confirmed diagnoses), have a first-degree relative who was/is an obligate carrier of an ALS-spectrum gene mutation, and are willing to receive gene therapy. Those deemed at high risk for carrying an ALSA-spectrum gene mutation by the study team (such as those with known family history or genetic testing) will not be eligible for participation. Excluded participants include individuals who know HIV or hepatitis B, have hepatitis C, or are HIV-positive or hepatitic C-positive. The trial is looking for volunteers at CUIMC every 6-24 months to undergo gene therapy and follow study procedures."
